DEVICE_MAC,PACKET_DIRECTION,SERVER_ADDRESS,PACKET_LENGTH,DEVICE_NAME
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,581,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,561,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,592,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,599,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,552,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,540,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,525,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,545,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,569,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,338,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,250,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,134,Ring Doorbell
50:8a:06:4b:c5:c7,DEVICE_TO_USER,192.168.4.111,217,Lumiman Bulb
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,304,Nest Camera
24:ce:33:24:b5:cb,DEVICE_TO_SERVER,device-metrics-us-2.amazon.com,1280,Amazon Plug
90:48:6c:06:8f:74,SERVER_TO_DEVICE,cocoa.ring.com,1097,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,cocoa.ring.com,1450,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,cocoa.ring.com,675,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,983,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,495,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,598,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,569,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1230,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,485,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,369,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1224,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,77,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,191,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,770,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,738,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,813,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,611,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,811,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,137,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,78,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1128,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1155,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1172,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,964,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1138,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,888,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,82,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,743,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,784,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,659,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,646,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,815,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,727,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,866,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,812,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,117,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1124,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,489,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1116,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,714,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,972,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1241,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,87,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,464,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1130,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1118,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,467,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,498,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,735,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,821,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,730,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,635,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,988,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1024,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,945,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,916,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,931,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,395,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,353,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,441,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,575,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,566,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1238,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,506,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1095,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,515,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,505,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,497,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,636,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1070,Ring Doorbell
24:ce:33:24:b5:cb,DEVICE_TO_SERVER,device-metrics-us-2.amazon.com,154,Amazon Plug
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,632,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,621,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,561,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,533,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,980,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,460,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1113,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,934,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,338,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,951,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,377,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,347,Ring Doorbell
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,848,Nest Camera
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,728,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,763,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,740,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,744,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,665,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,681,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1178,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,462,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,473,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,911,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,804,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,749,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,369,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,519,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1216,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,791,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,142,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,574,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,559,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,543,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,172,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,402,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,93,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,679,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1133,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,673,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,131,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1174,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,871,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1039,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,115,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,186,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,634,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,852,Ring Doorbell
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,382,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,116,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,204,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1250,Nest Camera
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,426,Rachio Sprinkler Controller
e4:5f:01:c3:64:86,USER_TO_DEVICE,192.168.4.111,49,RPi Emulated Bulb
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,636,Nest Camera
e4:5f:01:c3:64:86,USER_TO_DEVICE,192.168.4.111,50,RPi Emulated Bulb
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,718,Nest Camera
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1040,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,335,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,906,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1158,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,596,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1196,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1134,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,785,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,218,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1232,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,161,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1191,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,472,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,355,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1125,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,863,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,204,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,870,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1188,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1145,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,840,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,752,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1247,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1255,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1208,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1127,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,407,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,304,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,748,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,690,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,162,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,570,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,609,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,883,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,327,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,554,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,877,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,208,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,167,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1235,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1231,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,120,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,944,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,590,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,560,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1257,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1225,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,1128,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,645,Ring Doorbell
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,148,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,390,Nest Camera
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1079,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,652,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1140,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,769,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,712,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,990,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1099,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1222,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,379,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,843,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,926,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,461,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1035,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1019,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,94,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,311,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1179,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1218,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,80,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1142,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-52-88-222-38.us-west-2.compute.amazonaws.com,1009,Ring Doorbell
